zcta,BlockCode,TechCategory,max_ad_down,max_ad_up
94538,060014430011002,Fiber to the Premises,1000.0,1000.0
94538,060014430011003,Fiber to the Premises,1000.0,1000.0
94538,060014430011004,Copper (DSL/VDSL),100.0,20.0
94538,060014430011004,Fiber to the Premises,1000.0,1000.0
94538,060014430011005,Copper (DSL/VDSL),50.0,10.0
94538,060014430011005,Fiber to the Premises,1000.0,1000.0
94538,060014430011006,Copper (DSL/VDSL),50.0,10.0
94538,060014430011006,Fiber to the Premises,1000.0,1000.0
94538,060014430011007,Copper (DSL/VDSL),12.0,1.5
94538,060014430011007,Fiber to the Premises,1000.0,1000.0
94538,060014430011008,Copper (DSL/VDSL),50.0,10.0
94538,060014430011008,Fiber to the Premises,1000.0,1000.0
94538,060014430011010,Copper (DSL/VDSL),25.0,5.0
94538,060014430011010,Fiber to the Premises,1000.0,1000.0
94538,060014430011013,Copper (DSL/VDSL),50.0,10.0
94538,060014430011013,Fiber to the Premises,1000.0,1000.0
94538,060014430011014,Copper (DSL/VDSL),50.0,10.0
94538,060014430011014,Fiber to the Premises,1000.0,1000.0
94538,060014430011015,Copper (DSL/VDSL),6.0,1.0
94538,060014430011015,Fiber to the Premises,1000.0,1000.0
94538,060014430011016,Copper (DSL/VDSL),50.0,10.0
94538,060014430011016,Fiber to the Premises,1000.0,1000.0
94538,060014430012000,Copper (DSL/VDSL),100.0,20.0
94538,060014430012000,Fiber to the Premises,1000.0,1000.0
94538,060014430012001,Copper (DSL/VDSL),18.0,1.5
94538,060014430012001,Fiber to the Premises,1000.0,1000.0
94538,060014430012002,Copper (DSL/VDSL),25.0,5.0
94538,060014430012002,Fiber to the Premises,1000.0,1000.0
94538,060014430012004,Fiber to the Premises,1000.0,1000.0
94538,060014430012005,Fiber to the Premises,1000.0,1000.0
94538,060014430012006,Copper (DSL/VDSL),50.0,10.0
94538,060014430012006,Fiber to the Premises,1000.0,1000.0
94538,060014430012008,Copper (DSL/VDSL),75.0,20.0
94538,060014430012008,Fiber to the Premises,1000.0,1000.0
94538,060014430021000,Copper (DSL/VDSL),100.0,20.0
94538,060014430021000,Fiber to the Premises,1000.0,1000.0
94538,060014430021002,Copper (DSL/VDSL),50.0,10.0
94538,060014430022000,Copper (DSL/VDSL),50.0,10.0
94538,060014430022000,Fiber to the Premises,1000.0,1000.0
94538,060014430022001,Fiber to the Premises,1000.0,1000.0
94538,060014430022002,Fiber to the Premises,1000.0,1000.0
94538,060014430022003,Fiber to the Premises,1000.0,1000.0
94538,060014430022004,Copper (DSL/VDSL),50.0,10.0
94538,060014430022004,Fiber to the Premises,1000.0,1000.0
94538,060014430022006,Fiber to the Premises,1000.0,1000.0
94538,060014430022007,Copper (DSL/VDSL),50.0,10.0
94538,060014430022007,Fiber to the Premises,1000.0,1000.0
94538,060014430022008,Copper (DSL/VDSL),50.0,10.0
94538,060014430022008,Fiber to the Premises,1000.0,1000.0
94538,060014430022009,Copper (DSL/VDSL),25.0,5.0
94538,060014430022009,Fiber to the Premises,1000.0,1000.0
94538,060014430022010,Copper (DSL/VDSL),50.0,10.0
94538,060014430022010,Fiber to the Premises,1000.0,1000.0
94538,060014430022011,Copper (DSL/VDSL),50.0,10.0
94538,060014430022011,Fiber to the Premises,1000.0,1000.0
94538,060014430022012,Copper (DSL/VDSL),100.0,20.0
94538,060014430022013,Copper (DSL/VDSL),75.0,20.0
94538,060014430022014,Copper (DSL/VDSL),50.0,10.0
94538,060014430022015,Fiber to the Premises,1000.0,1000.0
94538,060014430022016,Copper (DSL/VDSL),25.0,5.0
94538,060014430022016,Fiber to the Premises,1000.0,1000.0
94538,060014430022017,Copper (DSL/VDSL),25.0,5.0
94538,060014430022017,Fiber to the Premises,1000.0,1000.0
94538,060014430023000,Copper (DSL/VDSL),75.0,20.0
94538,060014430023000,Fiber to the Premises,1000.0,1000.0
94538,060014430023001,Copper (DSL/VDSL),100.0,20.0
94538,060014430023001,Fiber to the Premises,1000.0,1000.0
94538,060014430023002,Copper (DSL/VDSL),75.0,20.0
94538,060014430023003,Copper (DSL/VDSL),100.0,20.0
94538,060014430023003,Fiber to the Premises,1000.0,1000.0
94538,060014430023004,Copper (DSL/VDSL),25.0,5.0
94538,060014430023005,Copper (DSL/VDSL),50.0,10.0
94538,060014430023006,Copper (DSL/VDSL),25.0,5.0
94538,060014430023006,Fiber to the Premises,1000.0,1000.0
94538,060014430023007,Fiber to the Premises,1000.0,1000.0
94538,060014430023008,Copper (DSL/VDSL),25.0,5.0
94538,060014430023008,Fiber to the Premises,1000.0,1000.0
94538,060014430023011,Copper (DSL/VDSL),50.0,10.0
94538,060014430023011,Fiber to the Premises,1000.0,1000.0
94538,060014430023012,Copper (DSL/VDSL),50.0,10.0
94538,060014430023012,Fiber to the Premises,1000.0,1000.0
94538,060014430023013,Copper (DSL/VDSL),50.0,10.0
94538,060014430023013,Fiber to the Premises,1000.0,1000.0
94538,060014430023014,Fiber to the Premises,1000.0,1000.0
94538,060014430023015,Copper (DSL/VDSL),50.0,10.0
94538,060014430023015,Fiber to the Premises,1000.0,1000.0
94538,060014430023016,Fiber to the Premises,1000.0,1000.0
94538,060014430023017,Copper (DSL/VDSL),50.0,10.0
94538,060014430023018,Copper (DSL/VDSL),50.0,10.0
94538,060014430023018,Fiber to the Premises,1000.0,1000.0
94539,060014415031000,Copper (DSL/VDSL),100.0,20.0
94539,060014415031005,Copper (DSL/VDSL),100.0,20.0
94539,060014415031006,Copper (DSL/VDSL),50.0,10.0
94539,060014415031006,Fiber to the Premises,1000.0,1000.0
94539,060014415032082,Copper (DSL/VDSL),100.0,20.0
94539,060014415032084,Copper (DSL/VDSL),6.0,0.512
94539,060014415032086,Copper (DSL/VDSL),100.0,20.0
94539,060014415032086,Fiber to the Premises,1000.0,1000.0
94539,060014415032087,Copper (DSL/VDSL),75.0,20.0
94539,060014415032088,Copper (DSL/VDSL),100.0,20.0
94539,060014415032089,Copper (DSL/VDSL),100.0,20.0
94539,060014415032089,Fiber to the Premises,1000.0,1000.0
94539,060014415032090,Copper (DSL/VDSL),50.0,10.0
94539,060014415032090,Fiber to the Premises,1000.0,1000.0
94539,060014415032091,Fiber to the Premises,1000.0,1000.0
94539,060014415032092,Copper (DSL/VDSL),25.0,5.0
94539,060014415032092,Fiber to the Premises,1000.0,1000.0
94539,060014415032093,Copper (DSL/VDSL),50.0,10.0
94539,060014415032093,Fiber to the Premises,1000.0,1000.0
94539,060014415032094,Copper (DSL/VDSL),50.0,10.0
94539,060014415032094,Fiber to the Premises,1000.0,1000.0
94539,060014415032095,Copper (DSL/VDSL),50.0,10.0
94539,060014415032095,Fiber to the Premises,1000.0,1000.0
94539,060014415032096,Fiber to the Premises,1000.0,1000.0
94539,060014415032097,Copper (DSL/VDSL),100.0,20.0
94539,060014415032097,Fiber to the Premises,1000.0,1000.0
94539,060014415032099,Copper (DSL/VDSL),50.0,10.0
94539,060014415032100,Copper (DSL/VDSL),50.0,10.0
94539,060014415032107,Copper (DSL/VDSL),25.0,5.0
94539,060014415032108,Fiber to the Premises,1000.0,1000.0
94539,060014415032109,Copper (DSL/VDSL),50.0,10.0
94539,060014415032109,Fiber to the Premises,1000.0,1000.0
94539,060014415032113,Fiber to the Premises,1000.0,1000.0
94539,060014415251002,Copper (DSL/VDSL),100.0,20.0
94539,060014415251003,Copper (DSL/VDSL),6.0,0.512
94539,060014415251005,Copper (DSL/VDSL),75.0,20.0
94539,060014415251005,Fiber to the Premises,1000.0,1000.0
94539,060014415251007,Copper (DSL/VDSL),100.0,20.0
94539,060014415251016,Copper (DSL/VDSL),100.0,20.0
94539,060014415251019,Copper (DSL/VDSL),100.0,20.0
94539,060014415251020,Copper (DSL/VDSL),100.0,20.0
94539,060014415252002,Copper (DSL/VDSL),6.0,1.0
94539,060014415252005,Copper (DSL/VDSL),6.0,1.0
94539,060014419281001,Copper (DSL/VDSL),100.0,20.0
94539,060014419281001,Fiber to the Premises,1000.0,1000.0
94539,060014419281008,Copper (DSL/VDSL),100.0,20.0
94539,060014419281008,Fiber to the Premises,1000.0,1000.0
94539,060014420001002,Copper (DSL/VDSL),100.0,20.0
94539,060014420001003,Copper (DSL/VDSL),100.0,20.0
94539,060014420001004,Copper (DSL/VDSL),50.0,10.0
94539,060014420001005,Copper (DSL/VDSL),100.0,20.0
94539,060014420001006,Copper (DSL/VDSL),25.0,5.0
94539,060014420001007,Copper (DSL/VDSL),100.0,20.0
94539,060014420001008,Copper (DSL/VDSL),50.0,10.0
94539,060014420001009,Copper (DSL/VDSL),100.0,20.0
94539,060014420001010,Copper (DSL/VDSL),100.0,20.0
94539,060014420001011,Copper (DSL/VDSL),100.0,20.0
94539,060014420002001,Copper (DSL/VDSL),100.0,20.0
94539,060014420002005,Copper (DSL/VDSL),100.0,20.0
94539,060014420002006,Copper (DSL/VDSL),50.0,10.0
94539,060014420002007,Copper (DSL/VDSL),50.0,10.0
94539,060014420002008,Copper (DSL/VDSL),100.0,20.0
94539,060014420002009,Copper (DSL/VDSL),100.0,20.0
94539,060014420002010,Copper (DSL/VDSL),100.0,20.0
94539,060014420002011,Copper (DSL/VDSL),100.0,20.0
94539,060014421001001,Copper (DSL/VDSL),100.0,20.0
94539,060014421001001,Fiber to the Premises,1000.0,1000.0
94539,060014421001002,Copper (DSL/VDSL),100.0,20.0
94539,060014421001003,Copper (DSL/VDSL),75.0,20.0
94539,060014421001007,Copper (DSL/VDSL),100.0,20.0
94539,060014421001008,Copper (DSL/VDSL),100.0,20.0
94539,060014421001010,Copper (DSL/VDSL),100.0,20.0
94539,060014421001012,Copper (DSL/VDSL),75.0,20.0
94539,060014421001013,Copper (DSL/VDSL),50.0,10.0
94539,060014421001014,Copper (DSL/VDSL),100.0,20.0
94539,060014421001015,Copper (DSL/VDSL),100.0,20.0
94539,060014421001016,Copper (DSL/VDSL),100.0,20.0
94539,060014421002000,Copper (DSL/VDSL),100.0,20.0
94539,060014421002001,Copper (DSL/VDSL),50.0,10.0
94539,060014421002002,Copper (DSL/VDSL),100.0,20.0
94539,060014421002003,Copper (DSL/VDSL),100.0,20.0
94539,060014421002004,Copper (DSL/VDSL),75.0,20.0
94539,060014421002005,Copper (DSL/VDSL),100.0,20.0
94539,060014421002006,Copper (DSL/VDSL),100.0,20.0
94539,060014421002007,Copper (DSL/VDSL),75.0,20.0
94539,060014421002008,Copper (DSL/VDSL),100.0,20.0
94539,060014421002009,Copper (DSL/VDSL),100.0,20.0
94539,060014421003000,Copper (DSL/VDSL),100.0,20.0
94539,060014421003001,Copper (DSL/VDSL),100.0,20.0
94539,060014421003002,Copper (DSL/VDSL),100.0,20.0
94539,060014421003003,Copper (DSL/VDSL),50.0,10.0
94539,060014421003006,Copper (DSL/VDSL),100.0,20.0
94539,060014421003007,Copper (DSL/VDSL),100.0,20.0
94539,060014421003007,Fiber to the Premises,1000.0,1000.0
94539,060014421003008,Copper (DSL/VDSL),100.0,20.0
94539,060014422001001,Copper (DSL/VDSL),100.0,20.0
94539,060014422001001,Fiber to the Premises,1000.0,1000.0
94539,060014422001002,Copper (DSL/VDSL),25.0,5.0
94539,060014422001002,Fiber to the Premises,1000.0,1000.0
94539,060014422001003,Copper (DSL/VDSL),75.0,20.0
94539,060014422001003,Fiber to the Premises,1000.0,1000.0
94539,060014422001004,Copper (DSL/VDSL),50.0,10.0
94539,060014422001004,Fiber to the Premises,1000.0,1000.0
94539,060014422001005,Copper (DSL/VDSL),50.0,10.0
94539,060014422001005,Fiber to the Premises,1000.0,1000.0
94539,060014422001008,Copper (DSL/VDSL),25.0,5.0
94539,060014422001008,Fiber to the Premises,1000.0,1000.0
94539,060014422001009,Copper (DSL/VDSL),50.0,10.0
94539,060014422001009,Fiber to the Premises,1000.0,1000.0
94539,060014422001010,Copper (DSL/VDSL),100.0,20.0
94539,060014422001010,Fiber to the Premises,1000.0,1000.0
94539,060014422001011,Copper (DSL/VDSL),50.0,10.0
94539,060014422001011,Fiber to the Premises,1000.0,1000.0
94539,060014422001012,Copper (DSL/VDSL),25.0,5.0
94539,060014422001012,Fiber to the Premises,1000.0,1000.0
94539,060014422001013,Copper (DSL/VDSL),75.0,20.0
94539,060014422001013,Fiber to the Premises,1000.0,1000.0
94539,060014422001014,Copper (DSL/VDSL),50.0,10.0
94539,060014422001015,Copper (DSL/VDSL),50.0,10.0
94539,060014422001018,Copper (DSL/VDSL),50.0,10.0
94539,060014422001018,Fiber to the Premises,1000.0,1000.0
94539,060014422002002,Copper (DSL/VDSL),18.0,1.5
94539,060014422002003,Copper (DSL/VDSL),6.0,1.0
94539,060014422002005,Copper (DSL/VDSL),100.0,20.0
94539,060014422002005,Fiber to the Premises,1000.0,1000.0
94539,060014422002006,Copper (DSL/VDSL),50.0,10.0
94539,060014422002006,Fiber to the Premises,1000.0,1000.0
94539,060014422002010,Copper (DSL/VDSL),100.0,20.0
94539,060014422002010,Fiber to the Premises,1000.0,1000.0
94539,060014422002011,Copper (DSL/VDSL),75.0,20.0
94539,060014422002011,Fiber to the Premises,1000.0,1000.0
94539,060014422002012,Copper (DSL/VDSL),50.0,10.0
94539,060014422002012,Fiber to the Premises,1000.0,1000.0
94539,060014422002013,Copper (DSL/VDSL),75.0,20.0
94539,060014422002014,Copper (DSL/VDSL),50.0,10.0
94539,060014422002017,Copper (DSL/VDSL),100.0,20.0
94539,060014422002017,Fiber to the Premises,1000.0,1000.0
94539,060014422002018,Fiber to the Premises,1000.0,1000.0
94539,060014422002019,Fiber to the Premises,1000.0,1000.0
94539,060014422002020,Copper (DSL/VDSL),50.0,10.0
94539,060014422002020,Fiber to the Premises,1000.0,1000.0
94539,060014422002021,Copper (DSL/VDSL),100.0,20.0
94539,060014422002022,Copper (DSL/VDSL),100.0,20.0
94539,060014422002022,Fiber to the Premises,1000.0,1000.0
94539,060014422002023,Copper (DSL/VDSL),50.0,10.0
94539,060014422002024,Copper (DSL/VDSL),50.0,10.0
94539,060014422002027,Copper (DSL/VDSL),50.0,10.0
94539,060014422003000,Copper (DSL/VDSL),100.0,20.0
94539,060014422003000,Fiber to the Premises,1000.0,1000.0
94539,060014422003001,Copper (DSL/VDSL),100.0,20.0
94539,060014422003001,Fiber to the Premises,1000.0,1000.0
94539,060014422003002,Copper (DSL/VDSL),100.0,20.0
94539,060014422003002,Fiber to the Premises,1000.0,1000.0
94539,060014422003003,Copper (DSL/VDSL),25.0,5.0
94539,060014422003003,Fiber to the Premises,1000.0,1000.0
94539,060014422003005,Copper (DSL/VDSL),75.0,20.0
94539,060014422003005,Fiber to the Premises,1000.0,1000.0
94539,060014422003006,Fiber to the Premises,1000.0,1000.0
94539,060014422003008,Copper (DSL/VDSL),50.0,10.0
94539,060014422003008,Fiber to the Premises,1000.0,1000.0
94539,060014422003009,Copper (DSL/VDSL),18.0,1.5
94539,060014422003009,Fiber to the Premises,1000.0,1000.0
94539,060014422003010,Fiber to the Premises,1000.0,1000.0
94539,060014422003011,Copper (DSL/VDSL),50.0,10.0
94539,060014422003011,Fiber to the Premises,1000.0,1000.0
94539,060014422003012,Copper (DSL/VDSL),50.0,10.0
94539,060014422003012,Fiber to the Premises,1000.0,1000.0
94539,060014422003014,Fiber to the Premises,1000.0,1000.0
94539,060014422003015,Copper (DSL/VDSL),25.0,5.0
94539,060014422003015,Fiber to the Premises,1000.0,1000.0
94539,060014422004001,Copper (DSL/VDSL),50.0,10.0
94539,060014422004001,Fiber to the Premises,1000.0,1000.0
94539,060014422004002,Copper (DSL/VDSL),50.0,10.0
94539,060014422004002,Fiber to the Premises,1000.0,1000.0
94539,060014422004003,Copper (DSL/VDSL),25.0,5.0
94539,060014422004003,Fiber to the Premises,1000.0,1000.0
94539,060014422004004,Copper (DSL/VDSL),50.0,10.0
94539,060014422004004,Fiber to the Premises,1000.0,1000.0
94539,060014422004010,Copper (DSL/VDSL),50.0,10.0
94539,060014422004010,Fiber to the Premises,1000.0,1000.0
94539,060014422004011,Copper (DSL/VDSL),25.0,5.0
94539,060014422004011,Fiber to the Premises,1000.0,1000.0
94539,060014422004012,Copper (DSL/VDSL),50.0,10.0
94539,060014422004012,Fiber to the Premises,1000.0,1000.0
94539,060014422004015,Copper (DSL/VDSL),12.0,1.5
94539,060014422004016,Copper (DSL/VDSL),18.0,1.5
94539,060014422004016,Fiber to the Premises,1000.0,1000.0
94539,060014422004017,Copper (DSL/VDSL),25.0,5.0
94539,060014422004017,Fiber to the Premises,1000.0,1000.0
94539,060014431021001,Copper (DSL/VDSL),100.0,20.0
94539,060014431021003,Copper (DSL/VDSL),50.0,10.0
94539,060014431021005,Copper (DSL/VDSL),50.0,10.0
94539,060014431021006,Copper (DSL/VDSL),50.0,10.0
94539,060014431021007,Copper (DSL/VDSL),100.0,20.0
94539,060014431021008,Copper (DSL/VDSL),100.0,20.0
94539,060014431022001,Copper (DSL/VDSL),100.0,20.0
94539,060014431022002,Copper (DSL/VDSL),100.0,20.0
94539,060014431022003,Copper (DSL/VDSL),100.0,20.0
94539,060014431022004,Copper (DSL/VDSL),100.0,20.0
94539,060014431022005,Copper (DSL/VDSL),100.0,20.0
94539,060014431022006,Copper (DSL/VDSL),50.0,10.0
94539,060014431022007,Copper (DSL/VDSL),100.0,20.0
94539,060014431022007,Fiber to the Premises,1000.0,1000.0
94539,060014431023002,Copper (DSL/VDSL),100.0,20.0
94539,060014431023004,Copper (DSL/VDSL),75.0,20.0
94539,060014431023005,Copper (DSL/VDSL),50.0,10.0
94539,060014431023007,Copper (DSL/VDSL),25.0,5.0
94539,060014431023008,Copper (DSL/VDSL),50.0,10.0
94539,060014431024000,Copper (DSL/VDSL),100.0,20.0
94539,060014431024002,Copper (DSL/VDSL),100.0,20.0
94539,060014431024003,Copper (DSL/VDSL),3.0,1.0
94539,060014431024005,Copper (DSL/VDSL),100.0,20.0
94539,060014431024007,Copper (DSL/VDSL),100.0,20.0
94539,060014431024008,Copper (DSL/VDSL),50.0,10.0
94539,060014431024009,Copper (DSL/VDSL),50.0,10.0
94539,060014431024011,Copper (DSL/VDSL),50.0,10.0
94539,060014431024012,Copper (DSL/VDSL),50.0,10.0
94539,060014431031000,Copper (DSL/VDSL),100.0,20.0
94539,060014431031001,Copper (DSL/VDSL),75.0,20.0
94539,060014431031002,Copper (DSL/VDSL),100.0,20.0
94539,060014431031003,Copper (DSL/VDSL),100.0,20.0
94539,060014431031004,Copper (DSL/VDSL),50.0,10.0
94539,060014431031006,Copper (DSL/VDSL),100.0,20.0
94539,060014431032000,Copper (DSL/VDSL),50.0,10.0
94539,060014431032001,Copper (DSL/VDSL),25.0,5.0
94539,060014431032002,Copper (DSL/VDSL),50.0,10.0
94539,060014431032003,Copper (DSL/VDSL),50.0,10.0
94539,060014431032004,Copper (DSL/VDSL),50.0,10.0
94539,060014431032005,Copper (DSL/VDSL),50.0,10.0
94539,060014431032006,Copper (DSL/VDSL),100.0,20.0
94539,060014431032007,Copper (DSL/VDSL),50.0,10.0
94539,060014431033003,Fiber to the Premises,1000.0,1000.0
94539,060014431033004,Copper (DSL/VDSL),50.0,10.0
94539,060014431033004,Fiber to the Premises,1000.0,1000.0
94539,060014431033007,Copper (DSL/VDSL),50.0,10.0
94539,060014431033007,Fiber to the Premises,1000.0,1000.0
94539,060014431033008,Copper (DSL/VDSL),75.0,20.0
94539,060014431033008,Fiber to the Premises,1000.0,1000.0
94539,060014431033010,Copper (DSL/VDSL),50.0,10.0
94539,060014431033010,Fiber to the Premises,1000.0,1000.0
94539,060014431033011,Copper (DSL/VDSL),50.0,10.0
94539,060014431033011,Fiber to the Premises,1000.0,1000.0
94539,060014431033012,Copper (DSL/VDSL),75.0,20.0
94539,060014431033014,Copper (DSL/VDSL),75.0,20.0
94539,060014431033017,Copper (DSL/VDSL),100.0,20.0
94539,060014431041000,Copper (DSL/VDSL),100.0,20.0
94539,060014431041001,Copper (DSL/VDSL),50.0,10.0
94539,060014431041002,Copper (DSL/VDSL),100.0,20.0
94539,060014431041003,Copper (DSL/VDSL),75.0,20.0
94539,060014431041004,Copper (DSL/VDSL),100.0,20.0
94539,060014431041005,Copper (DSL/VDSL),100.0,20.0
94539,060014431041006,Copper (DSL/VDSL),100.0,20.0
94539,060014431041007,Copper (DSL/VDSL),100.0,20.0
94539,060014431041008,Copper (DSL/VDSL),100.0,20.0
94539,060014431042001,Copper (DSL/VDSL),100.0,20.0
94539,060014431042001,Fiber to the Premises,1000.0,1000.0
94539,060014431042003,Copper (DSL/VDSL),100.0,20.0
94539,060014431042003,Fiber to the Premises,1000.0,1000.0
94539,060014431042004,Copper (DSL/VDSL),100.0,20.0
94539,060014431042005,Copper (DSL/VDSL),100.0,20.0
94539,060014431042006,Copper (DSL/VDSL),75.0,20.0
94539,060014431042007,Copper (DSL/VDSL),50.0,10.0
94539,060014431042007,Fiber to the Premises,1000.0,1000.0
94539,060014431042008,Copper (DSL/VDSL),75.0,20.0
94539,060014431042009,Copper (DSL/VDSL),75.0,20.0
94539,060014431042010,Copper (DSL/VDSL),75.0,20.0
94539,060014431042011,Copper (DSL/VDSL),100.0,20.0
94539,060014431042011,Fiber to the Premises,1000.0,1000.0
94539,060014431042012,Copper (DSL/VDSL),100.0,20.0
94539,060014431042012,Fiber to the Premises,1000.0,1000.0
94539,060014431042015,Copper (DSL/VDSL),100.0,20.0
94539,060014431042016,Copper (DSL/VDSL),100.0,20.0
94539,060014431043000,Copper (DSL/VDSL),25.0,5.0
94539,060014431043000,Fiber to the Premises,1000.0,1000.0
94539,060014431043001,Copper (DSL/VDSL),50.0,10.0
94539,060014431043001,Fiber to the Premises,1000.0,1000.0
94539,060014431043002,Copper (DSL/VDSL),75.0,20.0
94539,060014431043002,Fiber to the Premises,1000.0,1000.0
94539,060014431043003,Copper (DSL/VDSL),50.0,10.0
94539,060014431043003,Fiber to the Premises,1000.0,1000.0
94539,060014431043004,Copper (DSL/VDSL),100.0,20.0
94539,060014431043005,Copper (DSL/VDSL),75.0,20.0
94539,060014431043006,Copper (DSL/VDSL),100.0,20.0
94539,060014431043007,Copper (DSL/VDSL),100.0,20.0
94539,060014431043007,Fiber to the Premises,1000.0,1000.0
94539,060014431043009,Copper (DSL/VDSL),100.0,20.0
94539,060014431043009,Fiber to the Premises,1000.0,1000.0
94539,060014431043010,Copper (DSL/VDSL),75.0,20.0
94539,060014431043011,Copper (DSL/VDSL),6.0,1.0
94539,060014431044001,Copper (DSL/VDSL),100.0,20.0
94539,060014431044001,Fiber to the Premises,1000.0,1000.0
94539,060014431044002,Copper (DSL/VDSL),0.768,0.384
94539,060014431044003,Copper (DSL/VDSL),100.0,20.0
94539,060014431044006,Copper (DSL/VDSL),100.0,20.0
94539,060014431044006,Fiber to the Premises,1000.0,1000.0
94539,060014431051001,Copper (DSL/VDSL),100.0,20.0
94539,060014431051002,Copper (DSL/VDSL),100.0,20.0
94539,060014431051005,Copper (DSL/VDSL),100.0,20.0
94539,060014431051006,Copper (DSL/VDSL),3.0,0.384
94539,060014431052000,Copper (DSL/VDSL),100.0,20.0
94539,060014431052002,Copper (DSL/VDSL),100.0,20.0
94539,060014431052002,Fiber to the Premises,1000.0,1000.0
94539,060014431052005,Copper (DSL/VDSL),75.0,20.0
94539,060014431052008,Copper (DSL/VDSL),100.0,20.0
94539,060014431052009,Copper (DSL/VDSL),50.0,10.0
94539,060014431052010,Copper (DSL/VDSL),25.0,5.0
94539,060014431052012,Copper (DSL/VDSL),50.0,10.0
94539,060014431052014,Copper (DSL/VDSL),1.5,1.0
94539,060014431052017,Copper (DSL/VDSL),75.0,20.0
94539,060014431052018,Copper (DSL/VDSL),6.0,0.512
94539,060014431052021,Copper (DSL/VDSL),0.768,0.384
94539,060014432001000,Copper (DSL/VDSL),100.0,20.0
94539,060014432001002,Copper (DSL/VDSL),100.0,20.0
94539,060014432001003,Copper (DSL/VDSL),100.0,20.0
94539,060014432001006,Copper (DSL/VDSL),100.0,20.0
94539,060014432001008,Copper (DSL/VDSL),100.0,20.0
94539,060014432001009,Copper (DSL/VDSL),100.0,20.0
94539,060014432001010,Copper (DSL/VDSL),50.0,10.0
94539,060014432001011,Copper (DSL/VDSL),100.0,20.0
94539,060014432001012,Copper (DSL/VDSL),6.0,1.0
94539,060014432001013,Copper (DSL/VDSL),3.0,1.0
94539,060014432001014,Copper (DSL/VDSL),100.0,20.0
94539,060014432001017,Copper (DSL/VDSL),100.0,20.0
94539,060014432001019,Copper (DSL/VDSL),100.0,20.0
94539,060014432001020,Copper (DSL/VDSL),100.0,20.0
94539,060014432001021,Copper (DSL/VDSL),100.0,20.0
94539,060014432001022,Copper (DSL/VDSL),100.0,20.0
94539,060014432001023,Copper (DSL/VDSL),100.0,20.0
94539,060014432001024,Copper (DSL/VDSL),50.0,10.0
94539,060014432001025,Copper (DSL/VDSL),100.0,20.0
94539,060014432001026,Copper (DSL/VDSL),75.0,20.0
94539,060014432002000,Copper (DSL/VDSL),100.0,20.0
94539,060014432002001,Copper (DSL/VDSL),25.0,5.0
94539,060014432002002,Copper (DSL/VDSL),25.0,5.0
94539,060014432002003,Copper (DSL/VDSL),25.0,5.0
94539,060014432002005,Copper (DSL/VDSL),50.0,10.0
94539,060014432002006,Copper (DSL/VDSL),100.0,20.0
94539,060014432002007,Copper (DSL/VDSL),100.0,20.0
94539,060014432002009,Copper (DSL/VDSL),100.0,20.0
94539,060014432002010,Copper (DSL/VDSL),50.0,10.0
94539,060014433011002,Copper (DSL/VDSL),50.0,10.0
94539,060014433011003,Copper (DSL/VDSL),50.0,10.0
94539,060014433011004,Copper (DSL/VDSL),100.0,20.0
94539,060014433011005,Copper (DSL/VDSL),100.0,20.0
94539,060014433011006,Copper (DSL/VDSL),100.0,20.0
94539,060014433011007,Copper (DSL/VDSL),100.0,20.0
94539,060014433011008,Copper (DSL/VDSL),100.0,20.0
94539,060014433011009,Copper (DSL/VDSL),50.0,10.0
94539,060014433011010,Copper (DSL/VDSL),100.0,20.0
94539,060014433011011,Copper (DSL/VDSL),100.0,20.0
94539,060014433011012,Copper (DSL/VDSL),100.0,20.0
94539,060014433011015,Copper (DSL/VDSL),100.0,20.0
94539,060014433011016,Copper (DSL/VDSL),100.0,20.0
94539,060014433011017,Copper (DSL/VDSL),100.0,20.0
94539,060014433012001,Copper (DSL/VDSL),100.0,20.0
94539,060014433012002,Copper (DSL/VDSL),100.0,20.0
94539,060014433012003,Copper (DSL/VDSL),50.0,10.0
94539,060014433012004,Copper (DSL/VDSL),100.0,20.0
94539,060014433012005,Copper (DSL/VDSL),100.0,20.0
94539,060014433012006,Copper (DSL/VDSL),75.0,20.0
94539,060014433012008,Copper (DSL/VDSL),100.0,20.0
94539,060014433012009,Copper (DSL/VDSL),50.0,10.0
94539,060014433012013,Copper (DSL/VDSL),100.0,20.0
94539,060014433012014,Copper (DSL/VDSL),100.0,20.0
94539,060014433012015,Copper (DSL/VDSL),100.0,20.0
94539,060014433012016,Copper (DSL/VDSL),100.0,20.0
94539,060014433012020,Copper (DSL/VDSL),50.0,10.0
94539,060014433013002,Copper (DSL/VDSL),100.0,20.0
94539,060014433013003,Copper (DSL/VDSL),100.0,20.0
94539,060014433013004,Copper (DSL/VDSL),100.0,20.0
94539,060014433013005,Copper (DSL/VDSL),100.0,20.0
94539,060014433211000,Copper (DSL/VDSL),100.0,20.0
94539,060014433211003,Copper (DSL/VDSL),100.0,20.0
94539,060014433211006,Copper (DSL/VDSL),100.0,20.0
94539,060014433211008,Copper (DSL/VDSL),100.0,20.0
94539,060014433211009,Copper (DSL/VDSL),75.0,20.0
94539,060014433211010,Copper (DSL/VDSL),100.0,20.0
94539,060014433211011,Copper (DSL/VDSL),100.0,20.0
94539,060014433211012,Copper (DSL/VDSL),75.0,20.0
94539,060014433211016,Copper (DSL/VDSL),100.0,20.0
